4.222309494018554688e+01,7.900000000000000000e+01
2.334496307373046875e+01,7.000000000000000000e+00
5.338126373291015625e+01,1.000000000000000000e+01
4.682425308227539062e+01,2.800000000000000000e+01
5.687981414794921875e+01,6.300000000000000000e+01
5.514750671386718750e+01,8.800000000000000000e+01
4.347515869140625000e+01,5.400000000000000000e+01
5.447407150268554688e+01,6.000000000000000000e+00
7.030899047851562500e+01,7.500000000000000000e+01
5.501907730102539062e+01,8.000000000000000000e+01
5.083654785156250000e+01,1.000000000000000000e+00
7.200535583496093750e+01,4.400000000000000000e+01
4.138771057128906250e+01,6.600000000000000000e+01
4.515513992309570312e+01,1.400000000000000000e+01
6.256786346435546875e+01,2.200000000000000000e+01
4.574921798706054688e+01,5.000000000000000000e+00
5.147705459594726562e+01,8.000000000000000000e+00
5.656876754760742188e+01,8.000000000000000000e+00
4.430196380615234375e+01,7.100000000000000000e+01
5.095327377319335938e+01,7.400000000000000000e+01
3.282452774047851562e+01,1.500000000000000000e+01
5.554780197143554688e+01,2.300000000000000000e+01
7.307923126220703125e+01,9.200000000000000000e+01
6.896914672851562500e+01,7.400000000000000000e+01
4.670745086669921875e+01,5.900000000000000000e+01
6.602749633789062500e+01,3.600000000000000000e+01
6.311717224121093750e+01,4.200000000000000000e+01
3.372724914550781250e+01,7.000000000000000000e+00
5.088501739501953125e+01,5.400000000000000000e+01
6.695380401611328125e+01,6.700000000000000000e+01
1.823546218872070312e+01,2.600000000000000000e+01
4.866481399536132812e+01,4.800000000000000000e+01
5.719094848632812500e+01,4.200000000000000000e+01
4.592617797851562500e+01,6.700000000000000000e+01
1.353268623352050781e+01,2.700000000000000000e+01
5.495197296142578125e+01,8.400000000000000000e+01
5.602393722534179688e+01,9.500000000000000000e+01
5.368885040283203125e+01,9.000000000000000000e+00
4.539179992675781250e+01,7.600000000000000000e+01
4.216910552978515625e+01,8.600000000000000000e+01
5.643991088867187500e+01,6.000000000000000000e+00
5.495879364013671875e+01,8.000000000000000000e+01
3.315402984619140625e+01,2.400000000000000000e+01
5.636503601074218750e+01,8.300000000000000000e+01
7.448901367187500000e+01,1.800000000000000000e+01
5.730591201782226562e+01,4.500000000000000000e+01
4.523476791381835938e+01,3.700000000000000000e+01
5.101109695434570312e+01,5.000000000000000000e+00
2.607256126403808594e+01,7.200000000000000000e+01
6.961954498291015625e+01,2.300000000000000000e+01
2.422541999816894531e+01,7.700000000000000000e+01
6.591690063476562500e+01,9.700000000000000000e+01
4.910889434814453125e+01,1.900000000000000000e+01
5.819704437255859375e+01,7.500000000000000000e+01
5.123401260375976562e+01,6.000000000000000000e+01
5.696177291870117188e+01,5.400000000000000000e+01
5.205095672607421875e+01,7.400000000000000000e+01
3.922804260253906250e+01,1.000000000000000000e+00
4.010139083862304688e+01,7.400000000000000000e+01
3.533509063720703125e+01,1.600000000000000000e+01
3.474210739135742188e+01,4.300000000000000000e+01
5.187187576293945312e+01,4.500000000000000000e+01
6.109214019775390625e+01,7.700000000000000000e+01
6.289935302734375000e+01,9.200000000000000000e+01
2.013285064697265625e+01,7.300000000000000000e+01
4.054518508911132812e+01,9.900000000000000000e+01
5.223322296142578125e+01,9.500000000000000000e+01
4.462087631225585938e+01,5.600000000000000000e+01
1.112218093872070312e+01,1.200000000000000000e+01
1.617998313903808594e+01,8.100000000000000000e+01
6.258348464965820312e+01,8.100000000000000000e+01
5.773419189453125000e+01,6.200000000000000000e+01
5.530494308471679688e+01,2.800000000000000000e+01
4.163370132446289062e+01,4.400000000000000000e+01
3.247313308715820312e+01,2.000000000000000000e+01
6.515539550781250000e+01,8.700000000000000000e+01
3.522475814819335938e+01,3.700000000000000000e+01
3.402655029296875000e+01,5.700000000000000000e+01
7.230578613281250000e+01,8.500000000000000000e+01
3.753941726684570312e+01,9.000000000000000000e+01
5.158627700805664062e+01,6.200000000000000000e+01
2.694220924377441406e+01,3.700000000000000000e+01
4.651766586303710938e+01,6.500000000000000000e+01
5.803341293334960938e+01,4.200000000000000000e+01
3.791659545898437500e+01,4.900000000000000000e+01
3.663784408569335938e+01,6.000000000000000000e+01
5.171963882446289062e+01,3.000000000000000000e+00
6.474012756347656250e+01,7.400000000000000000e+01
6.573754882812500000e+01,6.100000000000000000e+01
3.068486785888671875e+01,6.000000000000000000e+00
3.030616760253906250e+01,4.400000000000000000e+01
5.778030395507812500e+01,3.200000000000000000e+01
5.136503219604492188e+01,1.300000000000000000e+01
3.629293823242187500e+01,3.400000000000000000e+01
5.148041152954101562e+01,5.700000000000000000e+01
3.262632369995117188e+01,3.100000000000000000e+01
4.701172256469726562e+01,3.200000000000000000e+01
4.100982284545898438e+01,1.200000000000000000e+01
5.045191192626953125e+01,7.300000000000000000e+01
7.347731781005859375e+01,8.800000000000000000e+01
3.998842620849609375e+01,5.800000000000000000e+01
4.968220138549804688e+01,7.800000000000000000e+01
7.028422546386718750e+01,7.300000000000000000e+01
6.757557678222656250e+01,8.900000000000000000e+01
4.541803359985351562e+01,5.200000000000000000e+01
7.305435943603515625e+01,3.400000000000000000e+01
6.349993133544921875e+01,6.500000000000000000e+01
4.945207214355468750e+01,2.400000000000000000e+01
6.786766815185546875e+01,3.100000000000000000e+01
4.642242050170898438e+01,7.700000000000000000e+01
4.709648895263671875e+01,1.500000000000000000e+01
4.724419021606445312e+01,7.400000000000000000e+01
5.499837875366210938e+01,7.900000000000000000e+01
6.213811874389648438e+01,9.100000000000000000e+01
6.551389312744140625e+01,3.900000000000000000e+01
5.975213623046875000e+01,3.900000000000000000e+01
6.584923553466796875e+01,6.300000000000000000e+01
4.019667816162109375e+01,3.700000000000000000e+01
4.550795364379882812e+01,7.200000000000000000e+01
4.764171981811523438e+01,8.900000000000000000e+01
5.740561676025390625e+01,9.700000000000000000e+01
3.919958114624023438e+01,7.000000000000000000e+00
4.784987640380859375e+01,1.300000000000000000e+01
4.932530975341796875e+01,3.800000000000000000e+01
6.498245239257812500e+01,2.000000000000000000e+01
4.965225601196289062e+01,2.500000000000000000e+01
3.923409271240234375e+01,4.200000000000000000e+01
4.196931838989257812e+01,4.600000000000000000e+01
5.275543975830078125e+01,8.300000000000000000e+01
3.668533325195312500e+01,6.400000000000000000e+01
5.464116668701171875e+01,5.000000000000000000e+01
4.969684982299804688e+01,5.000000000000000000e+01
3.039714241027832031e+01,3.000000000000000000e+01
5.367214202880859375e+01,5.200000000000000000e+01
2.475465774536132812e+01,5.200000000000000000e+01
4.425709915161132812e+01,7.100000000000000000e+01
3.189282989501953125e+01,9.600000000000000000e+01
3.498463821411132812e+01,8.600000000000000000e+01
2.486551284790039062e+01,4.700000000000000000e+01
4.818466949462890625e+01,5.900000000000000000e+01
5.413115310668945312e+01,7.300000000000000000e+01
3.565748214721679688e+01,1.100000000000000000e+01
5.828582382202148438e+01,7.100000000000000000e+01
5.124478149414062500e+01,6.900000000000000000e+01
5.987176513671875000e+01,3.400000000000000000e+01
7.733724975585937500e+01,5.900000000000000000e+01
3.643339157104492188e+01,3.900000000000000000e+01
5.691327285766601562e+01,3.900000000000000000e+01
5.645985031127929688e+01,6.300000000000000000e+01
4.768547439575195312e+01,2.000000000000000000e+00
4.510660934448242188e+01,3.500000000000000000e+01
5.721370697021484375e+01,9.600000000000000000e+01
3.348402023315429688e+01,5.800000000000000000e+01
4.151985168457031250e+01,1.600000000000000000e+01
4.536963653564453125e+01,7.400000000000000000e+01
4.000794219970703125e+01,6.600000000000000000e+01
6.047954559326171875e+01,7.200000000000000000e+01
5.387086868286132812e+01,5.100000000000000000e+01
3.453000640869140625e+01,9.200000000000000000e+01
2.431377220153808594e+01,8.900000000000000000e+01
5.866728973388671875e+01,2.800000000000000000e+01
5.865386962890625000e+01,5.000000000000000000e+01
4.715823745727539062e+01,7.700000000000000000e+01
6.043165588378906250e+01,5.300000000000000000e+01
3.475825119018554688e+01,1.000000000000000000e+01
5.566942214965820312e+01,1.000000000000000000e+00
4.712464904785156250e+01,2.400000000000000000e+01
4.959712600708007812e+01,1.200000000000000000e+01
1.762792205810546875e+01,7.400000000000000000e+01
5.141389083862304688e+01,8.900000000000000000e+01
6.547878265380859375e+01,5.900000000000000000e+01
4.708705520629882812e+01,2.200000000000000000e+01
7.028656005859375000e+01,5.600000000000000000e+01
3.405071258544921875e+01,4.800000000000000000e+01
3.936680603027343750e+01,6.000000000000000000e+00
6.677414703369140625e+01,5.500000000000000000e+01
4.790042877197265625e+01,8.100000000000000000e+01
6.614652252197265625e+01,3.100000000000000000e+01
6.326390457153320312e+01,9.700000000000000000e+01
5.385596084594726562e+01,1.700000000000000000e+01
5.808510971069335938e+01,4.500000000000000000e+01
6.401029968261718750e+01,4.400000000000000000e+01
4.057483291625976562e+01,7.200000000000000000e+01
5.233037948608398438e+01,3.000000000000000000e+01
5.511162948608398438e+01,2.000000000000000000e+01
2.645585250854492188e+01,2.300000000000000000e+01
6.678656005859375000e+01,9.300000000000000000e+01
6.595788574218750000e+01,9.700000000000000000e+01
7.007832336425781250e+01,5.200000000000000000e+01
4.884672927856445312e+01,3.000000000000000000e+01
4.720153808593750000e+01,5.300000000000000000e+01
4.151855850219726562e+01,3.000000000000000000e+01
4.813111114501953125e+01,5.300000000000000000e+01
5.496083831787109375e+01,4.600000000000000000e+01
3.189861488342285156e+01,8.600000000000000000e+01
5.064376831054687500e+01,1.600000000000000000e+01
4.909527206420898438e+01,4.300000000000000000e+01
4.966555023193359375e+01,6.000000000000000000e+00
5.211312866210937500e+01,1.300000000000000000e+01
4.325653076171875000e+01,2.800000000000000000e+01
5.173108673095703125e+01,3.700000000000000000e+01
3.259063720703125000e+01,7.700000000000000000e+01
3.909629821777343750e+01,7.000000000000000000e+00
3.853685760498046875e+01,9.600000000000000000e+01
6.516365051269531250e+01,8.700000000000000000e+01
5.417406082153320312e+01,3.800000000000000000e+01
3.505263137817382812e+01,7.200000000000000000e+01
5.839408874511718750e+01,0.000000000000000000e+00
6.358772659301757812e+01,5.700000000000000000e+01
4.885290527343750000e+01,8.100000000000000000e+01
4.907640838623046875e+01,9.000000000000000000e+00
1.917952156066894531e+01,9.700000000000000000e+01
6.835029602050781250e+01,5.400000000000000000e+01
7.821056365966796875e+01,5.700000000000000000e+01
5.271671676635742188e+01,7.800000000000000000e+01
6.073799133300781250e+01,5.400000000000000000e+01
6.220230484008789062e+01,5.500000000000000000e+01
5.765258026123046875e+01,5.500000000000000000e+01
5.517794799804687500e+01,1.900000000000000000e+01
7.073897552490234375e+01,8.100000000000000000e+01
4.905321884155273438e+01,7.300000000000000000e+01
5.964823913574218750e+01,5.700000000000000000e+01
5.830967712402343750e+01,8.000000000000000000e+00
4.880685043334960938e+01,7.600000000000000000e+01
4.342564010620117188e+01,4.800000000000000000e+01
6.249468994140625000e+01,1.000000000000000000e+00
3.414040374755859375e+01,7.000000000000000000e+00
2.237430191040039062e+01,8.200000000000000000e+01
4.853084564208984375e+01,6.700000000000000000e+01
4.545949935913085938e+01,5.200000000000000000e+01
5.582233810424804688e+01,6.200000000000000000e+01
5.230720138549804688e+01,8.800000000000000000e+01
3.484791183471679688e+01,4.000000000000000000e+01
4.041123962402343750e+01,9.400000000000000000e+01
3.800186538696289062e+01,2.800000000000000000e+01
4.897373580932617188e+01,4.500000000000000000e+01
4.937148666381835938e+01,6.400000000000000000e+01
4.949219894409179688e+01,5.900000000000000000e+01
6.287632751464843750e+01,7.200000000000000000e+01
3.994403076171875000e+01,4.600000000000000000e+01
4.141847610473632812e+01,6.700000000000000000e+01
6.407590484619140625e+01,9.400000000000000000e+01
4.104631042480468750e+01,9.000000000000000000e+00
4.754104995727539062e+01,7.000000000000000000e+00
1.831870651245117188e+01,2.600000000000000000e+01
5.839155960083007812e+01,8.400000000000000000e+01
5.326647949218750000e+01,6.500000000000000000e+01
5.554102706909179688e+01,3.600000000000000000e+01
4.968889617919921875e+01,5.400000000000000000e+01
4.746428298950195312e+01,1.600000000000000000e+01
6.476678466796875000e+01,5.200000000000000000e+01
7.571353149414062500e+01,4.000000000000000000e+00
5.116523361206054688e+01,8.100000000000000000e+01
4.716266250610351562e+01,1.700000000000000000e+01
4.694736480712890625e+01,7.800000000000000000e+01
2.662689781188964844e+01,8.000000000000000000e+01
3.094824028015136719e+01,1.900000000000000000e+01
3.999853897094726562e+01,5.600000000000000000e+01
5.859870147705078125e+01,5.900000000000000000e+01
5.164713287353515625e+01,5.700000000000000000e+01
5.820732879638671875e+01,4.100000000000000000e+01
5.250166702270507812e+01,6.300000000000000000e+01
3.696433258056640625e+01,4.200000000000000000e+01
7.126190185546875000e+01,3.100000000000000000e+01
6.521531677246093750e+01,9.900000000000000000e+01
5.443707656860351562e+01,9.800000000000000000e+01
4.958184051513671875e+01,1.300000000000000000e+01
3.017949485778808594e+01,7.300000000000000000e+01
4.080484771728515625e+01,8.800000000000000000e+01
4.346297836303710938e+01,9.300000000000000000e+01
5.743178176879882812e+01,7.900000000000000000e+01
6.451268005371093750e+01,1.700000000000000000e+01
3.541451263427734375e+01,6.000000000000000000e+00
4.279423904418945312e+01,2.000000000000000000e+00
6.383568572998046875e+01,7.400000000000000000e+01
4.941374206542968750e+01,5.200000000000000000e+01
3.972681045532226562e+01,6.000000000000000000e+01
3.358069992065429688e+01,7.800000000000000000e+01
3.350994110107421875e+01,7.000000000000000000e+00
3.831224822998046875e+01,8.800000000000000000e+01
3.520516204833984375e+01,7.500000000000000000e+01
2.951166915893554688e+01,1.500000000000000000e+01
6.255740737915039062e+01,4.100000000000000000e+01
4.980015945434570312e+01,6.300000000000000000e+01
3.861616897583007812e+01,7.400000000000000000e+01
6.779005432128906250e+01,3.700000000000000000e+01
2.218711662292480469e+01,6.900000000000000000e+01
7.503057861328125000e+01,9.400000000000000000e+01
6.232155227661132812e+01,4.700000000000000000e+01
6.147270584106445312e+01,4.800000000000000000e+01
5.222434616088867188e+01,9.800000000000000000e+01
6.480448913574218750e+01,7.600000000000000000e+01
4.676116561889648438e+01,3.600000000000000000e+01
6.250350189208984375e+01,7.000000000000000000e+00
7.192712402343750000e+01,2.200000000000000000e+01
2.968255996704101562e+01,4.000000000000000000e+01
4.467620086669921875e+01,6.200000000000000000e+01
1.543437862396240234e+01,5.700000000000000000e+01
4.780881881713867188e+01,7.000000000000000000e+01
4.788802337646484375e+01,6.000000000000000000e+00
4.816588592529296875e+01,7.900000000000000000e+01
3.096478843688964844e+01,2.200000000000000000e+01
3.758832550048828125e+01,8.200000000000000000e+01
3.526805877685546875e+01,7.500000000000000000e+01
4.527030181884765625e+01,6.000000000000000000e+00
4.569383621215820312e+01,5.300000000000000000e+01
2.366505241394042969e+01,1.100000000000000000e+01
3.717105102539062500e+01,1.500000000000000000e+01
3.157818222045898438e+01,9.600000000000000000e+01
5.810227584838867188e+01,3.600000000000000000e+01
5.076411819458007812e+01,1.100000000000000000e+01
5.953578186035156250e+01,1.000000000000000000e+00
4.490791320800781250e+01,2.600000000000000000e+01
1.823150634765625000e+01,2.300000000000000000e+01
2.827073669433593750e+01,8.500000000000000000e+01
4.493523406982421875e+01,5.900000000000000000e+01
5.258610153198242188e+01,6.100000000000000000e+01
5.764537429809570312e+01,6.300000000000000000e+01
2.041118621826171875e+01,6.600000000000000000e+01
4.543341827392578125e+01,3.500000000000000000e+01
6.421360015869140625e+01,6.300000000000000000e+01
5.687532043457031250e+01,4.500000000000000000e+01
4.081695938110351562e+01,2.400000000000000000e+01
1.710915374755859375e+01,8.500000000000000000e+01
5.671085357666015625e+01,2.000000000000000000e+00
6.254627227783203125e+01,6.000000000000000000e+01
5.513710784912109375e+01,1.700000000000000000e+01
3.712847900390625000e+01,6.700000000000000000e+01
6.325090026855468750e+01,2.200000000000000000e+01
3.168693542480468750e+01,7.200000000000000000e+01
3.472838592529296875e+01,6.300000000000000000e+01
4.437957763671875000e+01,2.400000000000000000e+01
5.818268585205078125e+01,0.000000000000000000e+00
5.108306503295898438e+01,3.000000000000000000e+00
3.263263702392578125e+01,2.900000000000000000e+01
4.115943908691406250e+01,2.300000000000000000e+01
6.353039932250976562e+01,9.100000000000000000e+01
5.793442535400390625e+01,5.100000000000000000e+01
3.478465270996093750e+01,2.100000000000000000e+01
4.468027496337890625e+01,5.400000000000000000e+01
4.269599914550781250e+01,9.200000000000000000e+01
5.289008331298828125e+01,3.600000000000000000e+01
7.445611572265625000e+01,3.500000000000000000e+01
4.027976989746093750e+01,2.900000000000000000e+01
7.177852630615234375e+01,2.000000000000000000e+00
6.300814437866210938e+01,7.000000000000000000e+00
6.363577270507812500e+01,2.900000000000000000e+01
3.941131210327148438e+01,6.800000000000000000e+01
7.075194549560546875e+01,5.900000000000000000e+01
6.672476959228515625e+01,9.300000000000000000e+01
5.243638229370117188e+01,9.400000000000000000e+01
2.917823600769042969e+01,6.200000000000000000e+01
5.080451965332031250e+01,8.800000000000000000e+01
3.858873748779296875e+01,2.500000000000000000e+01
4.949684143066406250e+01,6.800000000000000000e+01
3.734836196899414062e+01,1.400000000000000000e+01
7.278133392333984375e+01,6.200000000000000000e+01
5.112338256835937500e+01,3.000000000000000000e+00
5.158471298217773438e+01,1.200000000000000000e+01
5.268730926513671875e+01,3.400000000000000000e+01
5.788457107543945312e+01,2.200000000000000000e+01
5.599733352661132812e+01,2.400000000000000000e+01
5.144851684570312500e+01,8.700000000000000000e+01
5.409758758544921875e+01,4.800000000000000000e+01
3.365083312988281250e+01,3.900000000000000000e+01
6.244304275512695312e+01,8.000000000000000000e+01
4.845544815063476562e+01,6.800000000000000000e+01
2.928442192077636719e+01,9.700000000000000000e+01
2.751791572570800781e+01,4.100000000000000000e+01
6.783060455322265625e+01,9.100000000000000000e+01
5.007229614257812500e+01,4.800000000000000000e+01
4.915723037719726562e+01,4.400000000000000000e+01
6.381317901611328125e+01,9.800000000000000000e+01
6.427239990234375000e+01,8.900000000000000000e+01
3.918304443359375000e+01,8.100000000000000000e+01
5.990752029418945312e+01,9.100000000000000000e+01
6.134563446044921875e+01,7.200000000000000000e+01
3.849877548217773438e+01,8.100000000000000000e+01
4.045496368408203125e+01,4.300000000000000000e+01
5.396836090087890625e+01,8.100000000000000000e+01
2.538585853576660156e+01,6.800000000000000000e+01
5.659735488891601562e+01,1.400000000000000000e+01
4.792427825927734375e+01,7.800000000000000000e+01
6.062276840209960938e+01,2.700000000000000000e+01
4.411391067504882812e+01,5.700000000000000000e+01
3.151762008666992188e+01,1.500000000000000000e+01
6.382566070556640625e+01,5.000000000000000000e+00
5.069689941406250000e+01,2.500000000000000000e+01
5.826833343505859375e+01,4.000000000000000000e+00
4.548815917968750000e+01,7.800000000000000000e+01
3.250228118896484375e+01,9.700000000000000000e+01
4.106200408935546875e+01,2.200000000000000000e+01
5.414108657836914062e+01,3.900000000000000000e+01
5.408959960937500000e+01,9.300000000000000000e+01
4.858398437500000000e+01,4.000000000000000000e+01
3.817600631713867188e+01,8.000000000000000000e+00
4.778913879394531250e+01,4.700000000000000000e+01
6.745064544677734375e+01,7.400000000000000000e+01
7.103343963623046875e+01,4.700000000000000000e+01
4.066222763061523438e+01,7.300000000000000000e+01
4.922515487670898438e+01,9.900000000000000000e+01
6.137831497192382812e+01,6.200000000000000000e+01
4.603430938720703125e+01,9.300000000000000000e+01
5.439701080322265625e+01,1.300000000000000000e+01
5.246934127807617188e+01,2.400000000000000000e+01
4.054917526245117188e+01,4.400000000000000000e+01
4.914658737182617188e+01,6.500000000000000000e+01
4.853042602539062500e+01,3.000000000000000000e+00
5.379481506347656250e+01,5.100000000000000000e+01
1.897929763793945312e+01,4.500000000000000000e+01
5.094287490844726562e+01,2.000000000000000000e+00
4.327318954467773438e+01,3.300000000000000000e+01
4.212107849121093750e+01,2.700000000000000000e+01
5.846898651123046875e+01,4.000000000000000000e+00
7.318026733398437500e+01,1.200000000000000000e+01
4.942710113525390625e+01,3.000000000000000000e+01
2.761859703063964844e+01,1.700000000000000000e+01
5.864291000366210938e+01,2.100000000000000000e+01
4.261389923095703125e+01,8.500000000000000000e+01
3.290607452392578125e+01,8.100000000000000000e+01
4.361526489257812500e+01,1.200000000000000000e+01
6.026386642456054688e+01,1.000000000000000000e+00
3.583589553833007812e+01,7.100000000000000000e+01
6.815630340576171875e+01,4.000000000000000000e+00
4.947825622558593750e+01,2.600000000000000000e+01
5.454426574707031250e+01,4.900000000000000000e+01
6.771897125244140625e+01,3.700000000000000000e+01
7.343457794189453125e+01,5.000000000000000000e+00
7.471852111816406250e+01,6.000000000000000000e+01
2.914603424072265625e+01,6.000000000000000000e+00
5.269985961914062500e+01,9.300000000000000000e+01
7.319625854492187500e+01,3.600000000000000000e+01
4.317633056640625000e+01,2.100000000000000000e+01
3.988368988037109375e+01,7.200000000000000000e+01
5.200226593017578125e+01,9.600000000000000000e+01
4.147168350219726562e+01,4.200000000000000000e+01
5.077489471435546875e+01,4.200000000000000000e+01
4.455340957641601562e+01,2.700000000000000000e+01
2.922731399536132812e+01,6.400000000000000000e+01
5.483769989013671875e+01,4.100000000000000000e+01
5.946094131469726562e+01,9.200000000000000000e+01
3.449571228027343750e+01,8.100000000000000000e+01
3.237998199462890625e+01,7.300000000000000000e+01
5.421949768066406250e+01,7.000000000000000000e+01
5.700373458862304688e+01,3.900000000000000000e+01
6.396770477294921875e+01,2.000000000000000000e+01
3.610230636596679688e+01,2.200000000000000000e+01
6.327246475219726562e+01,8.200000000000000000e+01
4.084984970092773438e+01,8.700000000000000000e+01
2.926720809936523438e+01,0.000000000000000000e+00
7.177165985107421875e+01,6.500000000000000000e+01
5.759651947021484375e+01,5.900000000000000000e+01
4.865824890136718750e+01,8.600000000000000000e+01
6.354202270507812500e+01,7.100000000000000000e+01
3.322183609008789062e+01,0.000000000000000000e+00
4.860841751098632812e+01,6.800000000000000000e+01
4.864170837402343750e+01,8.100000000000000000e+01
4.933054733276367188e+01,4.900000000000000000e+01
3.265491104125976562e+01,3.700000000000000000e+01
5.602596664428710938e+01,6.400000000000000000e+01
4.190709304809570312e+01,9.200000000000000000e+01
5.527425003051757812e+01,3.100000000000000000e+01
5.692467498779296875e+01,6.700000000000000000e+01
5.611459350585937500e+01,1.200000000000000000e+01
4.044531631469726562e+01,2.700000000000000000e+01
2.914931678771972656e+01,6.300000000000000000e+01
5.678678512573242188e+01,3.000000000000000000e+01
3.203085327148437500e+01,1.400000000000000000e+01
8.001609802246093750e+01,2.600000000000000000e+01
5.137545394897460938e+01,4.800000000000000000e+01
5.542620849609375000e+01,5.800000000000000000e+01
4.387847518920898438e+01,1.200000000000000000e+01
4.846546173095703125e+01,7.100000000000000000e+01
5.297868347167968750e+01,2.600000000000000000e+01
5.472833633422851562e+01,1.500000000000000000e+01
5.732656478881835938e+01,9.000000000000000000e+00
4.346241378784179688e+01,5.000000000000000000e+00
6.505596923828125000e+01,2.200000000000000000e+01
4.106961822509765625e+01,2.000000000000000000e+00
3.794354248046875000e+01,5.000000000000000000e+00
